"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.comment","Answer.confcode","Approve","Reject"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","32Q90QCQ1SM80RR0HY1LG83JXWEKEM","A1ETEW9WH37WDS","Approved","Tue Sep 24 08:43:40 PDT 2019","Tue Sep 24 09:53:41 PDT 2019","Sun Sep 29 09:53:41 PDT 2019","Thu Sep 26 08:11:27 PDT 2019","","","4201","100% (3/3)","100% (1/1)","100% (1/1)","{}","5179320"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","32SCWG5HIH55Y3V1O8NV01X5A8WP67","AFK9ALQK5GPNG","Approved","Tue Sep 24 08:23:15 PDT 2019","Tue Sep 24 08:33:05 PDT 2019","Sun Sep 29 08:33:05 PDT 2019","Thu Sep 26 08:11:27 PDT 2019","","","590","100% (3/3)","100% (1/1)","100% (1/1)","{}","63611646"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","32ZKVD547FO4XQ79M17WYEGWJDFB32","A2AJ5QFNC9KF43","Approved","Tue Sep 24 08:23:13 PDT 2019","Tue Sep 24 08:45:02 PDT 2019","Sun Sep 29 08:45:02 PDT 2019","Thu Sep 26 08:11:27 PDT 2019","","","1309","100% (15/15)","100% (1/1)","100% (1/1)","{}","4582398"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","333U7HK6I9G8X17I3IQP9BLLIVJDJT","A38Q1M4DS1MT4W","Approved","Tue Sep 24 08:33:16 PDT 2019","Tue Sep 24 10:08:06 PDT 2019","Sun Sep 29 10:08:06 PDT 2019","Thu Sep 26 08:11:27 PDT 2019","","","5690","100% (4/4)","100% (1/1)","100% (1/1)","{}","38523459"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","338JKRMM260E8O9GV8W27XX0K0CAHD","A2VBIGD3I44K18","Approved","Tue Sep 24 08:23:06 PDT 2019","Tue Sep 24 08:50:45 PDT 2019","Sun Sep 29 08:50:45 PDT 2019","Thu Sep 26 08:11:28 PDT 2019","","","1659","100% (1/1)","100% (1/1)","100% (1/1)","{}","18809557"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","338JKRMM260E8O9GV8W27XX0K1RHA1","A3CIWKPD7Y6NFG","Approved","Tue Sep 24 08:50:29 PDT 2019","Tue Sep 24 09:13:40 PDT 2019","Sun Sep 29 09:13:40 PDT 2019","Thu Sep 26 08:11:28 PDT 2019","","","1391","100% (3/3)","100% (1/1)","100% (1/1)","{}","94266624"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33F859I566EJRYE81MWY28H62IXHBF","A20EU0UH5K3VGE","Approved","Tue Sep 24 08:23:13 PDT 2019","Tue Sep 24 09:13:08 PDT 2019","Sun Sep 29 09:13:08 PDT 2019","Thu Sep 26 08:11:28 PDT 2019","","","2995","100% (8/8)","100% (1/1)","100% (1/1)","{}","75733428"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33FBRBDW6O098S5LCIYN0FUPHK7C82","A3SD02HCW68EUL","Approved","Tue Sep 24 08:23:09 PDT 2019","Tue Sep 24 08:40:57 PDT 2019","Sun Sep 29 08:40:57 PDT 2019","Thu Sep 26 08:11:28 PDT 2019","","","1068","100% (5/5)","100% (1/1)","100% (1/1)","{}","61830032"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33FOTY3KEMMRXSL0DXP8L57H3E1C1I","A1L3937MY09J3I","Approved","Tue Sep 24 08:23:07 PDT 2019","Tue Sep 24 08:37:43 PDT 2019","Sun Sep 29 08:37:43 PDT 2019","Thu Sep 26 08:11:28 PDT 2019","","","876","100% (11/11)","100% (1/1)","100% (1/1)","{}","32459856"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33ISQZVXPPNBKVVYTUES21Q87BSCC8","A2XMYHTHDZEM4U","Approved","Tue Sep 24 11:25:14 PDT 2019","Tue Sep 24 12:17:54 PDT 2019","Sun Sep 29 12:17:54 PDT 2019","Thu Sep 26 08:11:28 PDT 2019","","","3160","100% (1/1)","100% (1/1)","100% (1/1)","{}","59982943"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33IZTU6J812FUAVPHC0FVJF0UYKSX6","A2OL8UJ2XQQXU3","Approved","Tue Sep 24 10:24:04 PDT 2019","Tue Sep 24 10:37:36 PDT 2019","Sun Sep 29 10:37:36 PDT 2019","Thu Sep 26 08:11:28 PDT 2019","","","812","100% (1/1)","100% (1/1)","100% (1/1)","{}","30340613"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33LK57MYLT64Z5V4IUO0S4VB2WZZSN","ALDQRWYZ8KQ9A","Approved","Tue Sep 24 08:23:07 PDT 2019","Tue Sep 24 08:43:26 PDT 2019","Sun Sep 29 08:43:26 PDT 2019","Thu Sep 26 08:11:28 PDT 2019","","","1219","100% (23/23)","100% (1/1)","100% (1/1)","{}","22645624"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33LK57MYLT64Z5V4IUO0S4VB2YISZ3","A3329CH71VMUBQ","Approved","Tue Sep 24 10:24:05 PDT 2019","Tue Sep 24 10:56:34 PDT 2019","Sun Sep 29 10:56:34 PDT 2019","Thu Sep 26 08:11:28 PDT 2019","","","1949","100% (2/2)","100% (1/1)","100% (1/1)","Thanks for the study","35994465"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33LKR6A5KEL8J9NBZJKYAF7LR23T1O","A22A52DRIIEV6K","Approved","Tue Sep 24 11:40:55 PDT 2019","Tue Sep 24 12:46:37 PDT 2019","Sun Sep 29 12:46:37 PDT 2019","Thu Sep 26 08:11:29 PDT 2019","","","3942","100% (1/1)","100% (1/1)","100% (1/1)","{}","7154445"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33PPUNGG386SYQVR35OV2UQFGUGZRZ","A38HV76MWKK0EY","Approved","Tue Sep 24 09:19:48 PDT 2019","Tue Sep 24 09:38:41 PDT 2019","Sun Sep 29 09:38:41 PDT 2019","Thu Sep 26 08:11:29 PDT 2019","","","1133","100% (4/4)","100% (1/1)","100% (1/1)","{}","12535871"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","33SA9F9TRXVZVRLH6CKO4JXEK3NEWC","A1CFMY4CEYOM8Y","Approved","Tue Sep 24 08:23:18 PDT 2019","Tue Sep 24 09:07:05 PDT 2019","Sun Sep 29 09:07:05 PDT 2019","Thu Sep 26 08:11:29 PDT 2019","","","2627","100% (6/6)","100% (1/1)","100% (1/1)","no","93280919"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","340UGXU9DY235YIY62UXMZ03ZIGUV0","A33UY8EOVBGFX0","Approved","Tue Sep 24 08:25:02 PDT 2019","Tue Sep 24 08:32:26 PDT 2019","Sun Sep 29 08:32:26 PDT 2019","Thu Sep 26 08:11:29 PDT 2019","","","444","100% (1/1)","100% (1/1)","100% (1/1)","{}","7935266"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","340UGXU9DY235YIY62UXMZ03ZKVUVJ","A12HZGOZQD5YK7","Approved","Tue Sep 24 10:24:47 PDT 2019","Tue Sep 24 10:50:18 PDT 2019","Sun Sep 29 10:50:18 PDT 2019","Thu Sep 26 08:11:29 PDT 2019","","","1531","100% (11/11)","100% (1/1)","100% (1/1)","{}","28276499"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","34HJIJKLP5X4O0OJRW3F9V2905R4VM","A2G0HRT8HS9HRZ","Approved","Tue Sep 24 08:58:13 PDT 2019","Tue Sep 24 10:41:57 PDT 2019","Sun Sep 29 10:41:57 PDT 2019","Thu Sep 26 08:11:29 PDT 2019","","","6224","100% (10/10)","100% (1/1)","100% (1/1)","{}","69418926"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","34J10VATJFZ6RZRHQMB9X9DKOXVQIF","A16GOBHWJDPD9T","Approved","Tue Sep 24 10:24:04 PDT 2019","Tue Sep 24 11:58:09 PDT 2019","Sun Sep 29 11:58:09 PDT 2019","Thu Sep 26 08:11:29 PDT 2019","","","5645","100% (1/1)","100% (1/1)","100% (1/1)","{}","3310443"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","34Q075JO1XE730QK1HWOQ45GUP510F","A33T45FNLQC14X","Approved","Tue Sep 24 08:24:00 PDT 2019","Tue Sep 24 08:36:43 PDT 2019","Sun Sep 29 08:36:43 PDT 2019","Thu Sep 26 08:11:30 PDT 2019","","","763","100% (2/2)","100% (1/1)","100% (1/1)","{}","5600407"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","34T446B1C0FRQ30IHEL870O7YMVC0F","AV22FQTJNBUZT","Approved","Tue Sep 24 08:23:06 PDT 2019","Tue Sep 24 10:15:54 PDT 2019","Sun Sep 29 10:15:54 PDT 2019","Thu Sep 26 08:11:30 PDT 2019","","","6768","100% (19/19)","100% (1/1)","100% (1/1)","{}","63363426"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","351SEKWQS0IYY9D36F3HP3D2MP8MD0","A1UY2W2FL9CWN","Approved","Tue Sep 24 10:09:30 PDT 2019","Tue Sep 24 11:46:23 PDT 2019","Sun Sep 29 11:46:23 PDT 2019","Thu Sep 26 08:11:30 PDT 2019","","","5813","100% (14/14)","100% (1/1)","100% (1/1)","{}","49390184"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","352YTHGROVEZ6ZTZM7MBUUB0SQGH49","A2CHDWKAYZ3P3E","Approved","Tue Sep 24 08:23:18 PDT 2019","Tue Sep 24 10:18:52 PDT 2019","Sun Sep 29 10:18:52 PDT 2019","Thu Sep 26 08:11:30 PDT 2019","","","6934","100% (3/3)","100% (1/1)","100% (1/1)","NA","1413645"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","354GIDR5ZB77WB525YSOCZM6PXY00A","A1PUHCEBSOWETV","Approved","Tue Sep 24 08:23:10 PDT 2019","Tue Sep 24 10:15:03 PDT 2019","Sun Sep 29 10:15:03 PDT 2019","Thu Sep 26 08:11:30 PDT 2019","","","6713","94% (17/18)","100% (1/1)","100% (1/1)","{}","84906631"
"3XU9MCX6VODZ5VULOW9GR0KIF5VR22","3XMQ3UBY138YY0B32BRECEEDLR9LZG","Quick study on decision making","Short psychology study asking what you would do in a hypothetical scenario","psychology, marketing, consumer behavior, decision making","$1.00","Tue Sep 24 08:22:54 PDT 2019","220","BatchId:3777858;OriginalHitTemplateId:920937340;","7200","432000","Tue Oct 01 08:22:54 PDT 2019","","","358UUM7WRZ49EGPLKAWCBAXG613R7Z","A16020LLLA6BI7","Approved","Tue Sep 24 08:23:08 PDT 2019","Tue Sep 24 10:06:27 PDT 2019","Sun Sep 29 10:06:27 PDT 2019","Thu Sep 26 08:11:30 PDT 2019","","","6199","100% (2/2)","100% (1/1)","100% (1/1)","{}","94885472"
